Week,Day,Date,,,,OT,Rec,,Opp,Tm,OppScore,1stD,TotYd,PassY,RushY,TOL,1stD,TotYd,DPassY,DRushY,TOG,Offense,Defense,Sp. Tms
14,Sun,December 12,1:00PM ET,boxscore,L,,8-5,@,Cleveland Browns,22,24,21,389,271,118,2,20,290,190,100,1,-8.51,-2.40,5.68
15,Sun,December 19,1:00PM ET,boxscore,L,,8-6,,Green Bay Packers,30,31,24,354,211,143,,26,346,250,96,,13.55,-19.33,1.90
16,Sun,December 26,1:00PM ET,boxscore,L,,8-7,@,Cincinnati Bengals,21,41,21,334,295,39,1,33,575,498,77,,8.62,-35.73,4.84
17,Sun,January 2,4:25PM ET,boxscore,L,,8-8,,Los Angeles Rams,19,20,19,327,162,165,2,20,373,300,73,3,0.40,-2.98,2.65
18,Sun,January 9,1:00PM ET,boxscore,L,OT,8-9,,Pittsburgh Steelers,13,16,20,381,132,249,3,19,314,235,79,1,-10.97,6.77,1.21
,,,,,,,,,,,,,,,,,,,,,,,,
1,Sun,September 11,1:00PM ET,boxscore,W,,1-0,@,New York Jets,24,9,13,274,211,63,1,24,380,297,83,2,3.65,8.07,5.04
2,Sun,September 18,1:00PM ET,boxscore,L,,1-1,,Miami Dolphins,38,42,23,473,318,155,,27,547,461,86,2,20.31,-32.00,7.09
3,Sun,September 25,1:00PM ET,boxscore,W,,2-1,@,New England Patriots,37,26,19,394,206,188,2,22,447,302,145,4,11.67,-3.50,3.18
4,Sun,October 2,1:00PM ET,boxscore,L,,2-2,,Buffalo Bills,20,23,22,296,134,162,2,22,326,201,125,2,-2.66,-2.10,1.69
5,Sun,October 9,8:20PM ET,boxscore,W,,3-2,,Cincinnati Bengals,19,17,22,325,170,155,1,20,291,190,101,1,3.89,-3.22,1.19
6,Sun,October 16,1:00PM ET,boxscore,L,,3-3,@,New York Giants,20,24,23,406,195,211,2,18,238,155,83,1,6.00,-4.93,-8.06
7,Sun,October 23,1:00PM ET,boxscore,W,,4-3,,Cleveland Browns,23,20,17,254,94,160,1,18,336,223,113,2,1.58,-6.61,7.18
8,Thu,October 27,8:15PM ET,boxscore,W,,5-3,@,Tampa Bay Buccaneers,27,22,27,453,222,231,,20,349,305,44,1,11.24,-8.68,6.73
9,Mon,November 7,8:15PM ET,boxscore,W,,6-3,@,New Orleans Saints,27,13,23,319,131,188,,13,243,195,48,1,11.91,3.99,-1.60
11,Sun,November 20,1:00PM ET,boxscore,W,,7-3,,Carolina Panthers,13,3,19,308,193,115,1,13,205,169,36,3,-5.63,20.39,-3.58
12,Sun,November 27,1:00PM ET,boxscore,L,,7-4,@,Jacksonville Jaguars,27,28,24,415,253,162,2,18,332,294,38,1,8.53,-5.31,-1.38
13,Sun,December 4,1:00PM ET,boxscore,W,,8-4,,Denver Broncos,10,9,20,285,182,103,2,12,272,184,88,,-2.33,4.43,-1.45
