Week,Day,Date,,,,OT,Rec,,Opp,Tm,OppScore,1stD,TotYd,PassY,RushY,TOL,1stD,TotYd,DPassY,DRushY,TOG,Offense,Defense,Sp. Tms
9,Sun,November 5,4:25PM ET,boxscore,L,,5-3,@,Philadelphia Eagles,23,28,27,406,333,73,1,20,292,183,109,,10.90,-15.00,-2.75
10,Sun,November 12,4:25PM ET,boxscore,W,,6-3,,New York Giants,49,17,32,640,472,168,2,16,172,61,111,1,31.00,8.61,-8.00
11,Sun,November 19,1:00PM ET,boxscore,W,,7-3,@,Carolina Panthers,33,10,23,311,204,107,,13,187,77,110,2,14.98,13.81,-6.04
12,Thu,November 23,4:30PM ET,boxscore,W,,8-3,,Washington Commanders,45,10,21,431,331,100,,23,376,268,108,1,25.86,9.65,-2.36
13,Thu,November 30,8:15PM ET,boxscore,W,,9-3,,Seattle Seahawks,41,35,33,411,275,136,,25,406,334,72,1,24.14,-20.82,3.78
14,Sun,December 10,8:20PM ET,boxscore,W,,10-3,,Philadelphia Eagles,33,13,24,394,256,138,1,17,324,218,106,3,10.85,4.61,2.77
15,Sun,December 17,4:25PM ET,boxscore,L,,10-4,@,Buffalo Bills,10,31,14,195,106,89,1,28,351,85,266,,-3.23,-19.98,3.82
16,Sun,December 24,4:25PM ET,boxscore,L,,10-5,@,Miami Dolphins,20,22,19,339,242,97,1,22,375,284,91,,8.66,-6.06,-4.74
17,Sat,December 30,8:15PM ET,boxscore,W,,11-5,,Detroit Lions,20,19,17,384,323,61,2,21,420,295,125,2,0.39,0.45,1.92
18,Sun,January 7,4:25PM ET,boxscore,W,,12-5,@,Washington Commanders,38,10,31,440,309,131,1,12,180,130,50,3,25.23,9.84,-7.97
,,,,,,,,,,,,,,,,,,,,,,,,
1,Sun,September 8,4:25PM ET,boxscore,W,,1-0,@,Cleveland Browns,33,17,15,265,163,102,,15,230,137,93,2,-5.45,19.86,3.02
2,Sun,September 15,1:00PM ET,boxscore,L,,1-1,,New Orleans Saints,19,44,20,353,285,68,2,24,432,242,190,1,-4.63,-26.86,7.86
3,Sun,September 22,4:25PM ET,boxscore,L,,1-2,,Baltimore Ravens,25,28,26,412,361,51,1,24,456,182,274,,8.34,-20.98,5.94
4,Thu,September 26,8:15PM ET,boxscore,W,,2-2,@,New York Giants,20,15,14,293,213,80,,16,303,277,26,1,5.38,0.76,-2.25
5,Sun,October 6,8:20PM ET,boxscore,W,,3-2,@,Pittsburgh Steelers,20,17,25,445,336,109,3,17,226,134,92,1,11.22,-2.75,-2.98
6,Sun,October 13,4:25PM ET,boxscore,L,,3-3,,Detroit Lions,9,47,16,251,198,53,5,27,492,308,184,,-24.28,-24.40,9.24
8,Sun,October 27,8:20PM ET,boxscore,L,,3-4,@,San Francisco 49ers,24,30,18,292,236,56,2,19,469,246,223,,2.84,-12.85,-2.18
9,Sun,November 3,1:00PM ET,boxscore,L,,3-5,@,Atlanta Falcons,21,27,23,378,241,137,,17,310,210,100,1,0.36,-3.85,-0.45
10,Sun,November 10,4:25PM ET,boxscore,L,,3-6,,Philadelphia Eagles,6,34,11,146,49,97,5,24,348,161,187,2,-31.22,-6.18,7.13
11,Mon,November 18,8:15PM ET,boxscore,L,,3-7,,Houston Texans,10,34,24,388,324,64,2,21,391,250,141,1,-11.82,-11.80,4.13
12,Sun,November 24,1:00PM ET,boxscore,W,,4-7,@,Washington Commanders,34,26,19,332,241,91,1,19,412,267,145,3,1.77,-4.31,5.36
