Season,Week,HomeTeam,AwayTeam,WinPercentage,RushYards,PassYards,Scoring,RushYardsAllowed,PassYardsAllowed,DefenseScoringAllowed,KickingPercentage,TurnoverMargin,Winner
2022,12,New York Jets,Chicago Bears,H,A,H,A,A,A,A,A,H,H
2022,12,Seattle Seahawks,Las Vegas Raiders,H,A,A,H,H,A,H,H,H,A
2022,12,Arizona Cardinals,Los Angeles Chargers,A,A,A,A,A,H,H,A,A,A
2022,12,Kansas City Chiefs,Los Angeles Rams,H,A,H,H,A,H,A,A,A,H
2022,12,San Francisco 49ers,New Orleans Saints,H,H,H,H,H,H,A,H,H,H
2022,12,Philadelphia Eagles,Green Bay Packers,H,H,A,H,A,A,A,H,H,H
2022,12,Indianapolis Colts,Pittsburgh Steelers,H,H,H,A,H,A,A,H,A,A
2022,13,New England Patriots,Buffalo Bills,A,A,A,A,H,A,H,A,H,A
2022,13,Houston Texans,Cleveland Browns,A,H,A,A,H,A,A,H,H,A
2022,13,Baltimore Ravens,Denver Broncos,H,H,A,H,H,H,H,H,H,H
2022,13,Detroit Lions,Jacksonville Jaguars,H,A,H,H,H,A,H,A,H,H
2022,13,Minnesota Vikings,New York Jets,H,A,H,H,H,H,H,A,H,H
2022,13,New York Giants,Washington Commanders,H,H,A,H,H,H,H,H,H,A
2022,13,Philadelphia Eagles,Tennessee Titans,H,H,H,H,A,A,A,H,A,H
2022,13,Atlanta Falcons,Pittsburgh Steelers,H,H,A,H,H,A,H,H,A,A
2022,13,Chicago Bears,Green Bay Packers,A,H,A,H,A,H,H,H,H,A
2022,13,San Francisco 49ers,Miami Dolphins,A,A,A,A,H,A,A,H,H,H
2022,13,Los Angeles Rams,Seattle Seahawks,A,H,A,A,H,H,A,H,A,A
2022,13,Cincinnati Bengals,Kansas City Chiefs,A,A,A,A,H,A,A,H,H,H
2022,13,Las Vegas Raiders,Los Angeles Chargers,A,A,A,H,A,H,A,A,A,H
2022,13,Dallas Cowboys,Indianapolis Colts,H,H,A,H,H,A,A,H,H,H
2022,13,Tampa Bay Buccaneers,New Orleans Saints,H,H,H,A,A,A,A,H,H,H
2022,14,Los Angeles Rams,Las Vegas Raiders,A,H,A,A,A,A,A,H,H,H
2022,14,Buffalo Bills,New York Jets,H,H,H,H,H,H,A,H,H,H
2022,14,Cincinnati Bengals,Cleveland Browns,H,A,H,H,A,H,A,H,H,H
2022,14,Dallas Cowboys,Houston Texans,H,A,H,H,A,A,A,A,H,H
2022,14,Detroit Lions,Minnesota Vikings,A,A,H,H,H,A,H,H,A,H
2022,14,Tennessee Titans,Jacksonville Jaguars,H,A,A,A,H,H,A,A,A,A
2022,14,New York Giants,Philadelphia Eagles,A,A,A,A,H,H,H,H,H,A
2022,14,Pittsburgh Steelers,Baltimore Ravens,A,A,H,A,A,A,H,A,A,A
2022,14,Denver Broncos,Kansas City Chiefs,A,A,A,A,H,A,A,H,H,A
2022,14,Seattle Seahawks,Carolina Panthers,H,A,H,H,H,H,H,A,H,A
2022,14,San Francisco 49ers,Tampa Bay Buccaneers,H,A,A,H,H,H,A,H,H,H
2022,14,Los Angeles Chargers,Miami Dolphins,A,A,A,A,H,A,H,H,H,H
2022,14,Arizona Cardinals,New England Patriots,A,H,H,H,A,H,H,H,A,A
2022,15,Seattle Seahawks,San Francisco 49ers,A,A,H,H,A,H,H,H,A,A
2022,15,Minnesota Vikings,Indianapolis Colts,H,H,H,H,A,H,H,A,H,H
2022,15,Cleveland Browns,Baltimore Ravens,A,A,H,H,A,A,H,A,A,H
